condition,doc_id,edit_ratio,char_delta
c6_aggressive_redaction,P0016_D02,0.5149156939040207,-133
c1b_presidio_redaction,P0016_D02,0.1964285714285714,-8
c1_direct_redaction,P0016_D03,0.2647427854454203,-55
c2_consistent_pseudonym,P0016_D03,0.19801980198019797,-44
c3_per_doc_pseudonym,P0016_D03,0.2078239608801956,-34
c4_doc_local_anon,P0016_D03,0.20148331273176756,-43
c5_linkguard,P0016_D03,0.49612403100775193,-78
c6_aggressive_redaction,P0016_D03,0.7285902503293807,-93
c1b_presidio_redaction,P0016_D03,0.3642691415313225,10
c1_direct_redaction,P0016_D04,0.24736225087924968,-55
c2_consistent_pseudonym,P0016_D04,0.254994124559342,-57
c3_per_doc_pseudonym,P0016_D04,0.2590011614401858,-47
c4_doc_local_anon,P0016_D04,0.24736225087924968,-55
c5_linkguard,P0016_D04,0.6698564593301435,-72
c6_aggressive_redaction,P0016_D04,0.5410691003911343,-141
c1b_presidio_redaction,P0016_D04,0.2644444444444445,-8
c1_direct_redaction,P0017_D01,0.25269461077844313,-55
c2_consistent_pseudonym,P0017_D01,0.6502347417840375,-38
c3_per_doc_pseudonym,P0017_D01,0.6334106728538282,-28
c4_doc_local_anon,P0017_D01,0.6933797909407666,-29
c5_linkguard,P0017_D01,0.6817625458996328,-73
c6_aggressive_redaction,P0017_D01,0.7994652406417112,-142
c1b_presidio_redaction,P0017_D01,0.20940649496080632,3
c1_direct_redaction,P0017_D02,0.2508917954815696,-55
c2_consistent_pseudonym,P0017_D02,0.5971394517282479,-57
c3_per_doc_pseudonym,P0017_D02,0.5924617196702002,-47
c4_doc_local_anon,P0017_D02,0.2508917954815696,-55
c5_linkguard,P0017_D02,0.6887755102040816,-112
c6_aggressive_redaction,P0017_D02,0.8288770053475936,-148
c1b_presidio_redaction,P0017_D02,0.3377192982456141,16
c1_direct_redaction,P0017_D03,0.28104575163398693,-55
c2_consistent_pseudonym,P0017_D03,0.28132992327365725,-38
c3_per_doc_pseudonym,P0017_D03,0.29040404040404044,-28
c4_doc_local_anon,P0017_D03,0.32996207332490524,-29
c5_linkguard,P0017_D03,0.43087248322147653,-75
c6_aggressive_redaction,P0017_D03,0.6145251396648045,-104
c1b_presidio_redaction,P0017_D03,0.307411907654921,3
c1_direct_redaction,P0017_D04,0.26510480887792853,-55
c2_consistent_pseudonym,P0017_D04,0.6489493201483313,-57
c3_per_doc_pseudonym,P0017_D04,0.684981684981685,-47
c4_doc_local_anon,P0017_D04,0.582089552238806,-62
c5_linkguard,P0017_D04,0.7246558197747184,-67
c6_aggressive_redaction,P0017_D04,0.7335164835164836,-138
c1b_presidio_redaction,P0017_D04,0.286536248561565,3
c1_direct_redaction,P0018_D01,0.16568742655699176,-69
c2_consistent_pseudonym,P0018_D01,0.20231213872832365,-55
c3_per_doc_pseudonym,P0018_D01,0.2548571428571429,-45
c4_doc_local_anon,P0018_D01,0.16568742655699176,-69
c5_linkguard,P0018_D01,0.21403508771929824,-65
c6_aggressive_redaction,P0018_D01,0.7557997557997558,-101
c1b_presidio_redaction,P0018_D01,0.33044420368364036,3
c1_direct_redaction,P0018_D02,0.2866242038216561,-69
c2_consistent_pseudonym,P0018_D02,0.2740926157697121,-55
c3_per_doc_pseudonym,P0018_D02,0.3152039555006181,-45
c4_doc_local_anon,P0018_D02,0.2866242038216561,-69
c5_linkguard,P0018_D02,0.5943877551020409,-70
c6_aggressive_redaction,P0018_D02,0.7350993377483444,-99
c1b_presidio_redaction,P0018_D02,0.2585596221959858,-7
c1_direct_redaction,P0018_D03,0.28473177441540576,-69
c2_consistent_pseudonym,P0018_D03,0.29014844804318485,-55
c3_per_doc_pseudonym,P0018_D03,0.28628495339547266,-45
c4_doc_local_anon,P0018_D03,0.28473177441540576,-69
c5_linkguard,P0018_D03,0.37874659400544963,-62
c6_aggressive_redaction,P0018_D03,0.443502824858757,-88
c1b_presidio_redaction,P0018_D03,0.4267834793491865,3
c1_direct_redaction,P0018_D04,0.2654970760233918,-69
c2_consistent_pseudonym,P0018_D04,0.24741081703107015,-55
c3_per_doc_pseudonym,P0018_D04,0.24914675767918093,-45
c4_doc_local_anon,P0018_D04,0.2654970760233918,-69
c5_linkguard,P0018_D04,0.3894736842105263,-69
c6_aggressive_redaction,P0018_D04,0.480649188514357,-123
c1b_presidio_redaction,P0018_D04,0.30643402399127595,-7
c1_direct_redaction,P0019_D01,0.2379835873388042,-47
c2_consistent_pseudonym,P0019_D01,0.2266973532796318,-31
c3_per_doc_pseudonym,P0019_D01,0.23777019340159267,-21
c4_doc_local_anon,P0019_D01,0.7243735763097949,-22
c5_linkguard,P0019_D01,0.5869565217391304,-72
c6_aggressive_redaction,P0019_D01,0.7011494252873562,-117
c1b_presidio_redaction,P0019_D01,0.3318729463307777,13
c1_direct_redaction,P0019_D02,0.2566371681415929,-47
c2_consistent_pseudonym,P0019_D02,0.2562814070351759,-42
c3_per_doc_pseudonym,P0019_D02,0.2655086848635235,-32
c4_doc_local_anon,P0019_D02,0.2566371681415929,-47
c5_linkguard,P0019_D02,0.6067270375161707,-65
c6_aggressive_redaction,P0019_D02,0.4952510176390773,-101
c1b_presidio_redaction,P0019_D02,0.28095238095238095,2
c1_direct_redaction,P0019_D03,0.25598991172761665,-47
c2_consistent_pseudonym,P0019_D03,0.24598269468479605,-31
c3_per_doc_pseudonym,P0019_D03,0.2869352869352869,-21
c4_doc_local_anon,P0019_D03,0.293398533007335,-22
c5_linkguard,P0019_D03,0.34799482535575677,-67
c6_aggressive_redaction,P0019_D03,0.7158034528552457,-87
c1b_presidio_redaction,P0019_D03,0.3552168815943728,13
c1_direct_redaction,P0019_D04,0.24428399518652222,-47
c2_consistent_pseudonym,P0019_D04,0.6052631578947368,-42
c3_per_doc_pseudonym,P0019_D04,0.2884160756501182,-32
c4_doc_local_anon,P0019_D04,0.24428399518652222,-47
c5_linkguard,P0019_D04,0.4969915764139591,-47
c6_aggressive_redaction,P0019_D04,0.5159574468085106,-126
c1b_presidio_redaction,P0019_D04,0.2659090909090909,2
c1_direct_redaction,P0020_D01,0.286472148541114,-60
c2_consistent_pseudonym,P0020_D01,0.6523994811932555,-43
c3_per_doc_pseudonym,P0020_D01,0.6568501920614597,-33
c4_doc_local_anon,P0020_D01,0.6855670103092784,-38
c5_linkguard,P0020_D01,0.6701846965699209,-56
c6_aggressive_redaction,P0020_D01,0.8110014104372355,-105
c1b_presidio_redaction,P0020_D01,0.624078624078624,0
c1_direct_redaction,P0020_D02,0.2666666666666667,-60
c2_consistent_pseudonym,P0020_D02,0.5945945945945945,-56
c3_per_doc_pseudonym,P0020_D02,0.6262135922330097,-46
c4_doc_local_anon,P0020_D02,0.2666666666666667,-60
c5_linkguard,P0020_D02,0.6531645569620252,-80
c6_aggressive_redaction,P0020_D02,0.7065217391304348,-134
c1b_presidio_redaction,P0020_D02,0.3060747663551402,-14
c1_direct_redaction,P0020_D03,0.3133903133903134,-60
c2_consistent_pseudonym,P0020_D03,0.30737134909596664,-43
c3_per_doc_pseudonym,P0020_D03,0.3470507544581619,-33
c4_doc_local_anon,P0020_D03,0.34806629834254144,-38
c5_linkguard,P0020_D03,0.4157608695652174,-26
c6_aggressive_redaction,P0020_D03,0.6598837209302326,-74
c1b_presidio_redaction,P0020_D03,0.3858267716535433,0
c1_direct_redaction,P0020_D04,0.275,-60
c2_consistent_pseudonym,P0020_D04,0.2885572139303483,-56
c3_per_doc_pseudonym,P0020_D04,0.2997542997542998,-46
c4_doc_local_anon,P0020_D04,0.2911392405063291,-70
c5_linkguard,P0020_D04,0.6860759493670886,-70
c6_aggressive_redaction,P0020_D04,0.7462068965517241,-135
c1b_presidio_redaction,P0020_D04,0.3073286052009456,-14
c1_direct_redaction,P0021_D01,0.14757969303423846,-53
c2_consistent_pseudonym,P0021_D01,0.22183507549361203,-39
c3_per_doc_pseudonym,P0021_D01,0.235361653272101,-29
c4_doc_local_anon,P0021_D01,0.14757969303423846,-53
c5_linkguard,P0021_D01,0.5938606847697756,-53
c6_aggressive_redaction,P0021_D01,0.7132262051915945,-91
c1b_presidio_redaction,P0021_D01,0.2839779005524862,5
c1_direct_redaction,P0021_D02,0.2760898282694848,-53
c2_consistent_pseudonym,P0021_D02,0.2632944228274967,-39
c3_per_doc_pseudonym,P0021_D02,0.2727272727272727,-29
c4_doc_local_anon,P0021_D02,0.2760898282694848,-53
c5_linkguard,P0021_D02,0.5978835978835979,-54
c6_aggressive_redaction,P0021_D02,0.757162346521146,-77
c1b_presidio_redaction,P0021_D02,0.31779141104294484,5
c1_direct_redaction,P0021_D03,0.27324749642346213,-53
c2_consistent_pseudonym,P0021_D03,0.27910238429172507,-39
c3_per_doc_pseudonym,P0021_D03,0.289073305670816,-29
c4_doc_local_anon,P0021_D03,0.27324749642346213,-53
c5_linkguard,P0021_D03,0.37110481586402266,-46
c6_aggressive_redaction,P0021_D03,0.7463556851311953,-66
c1b_presidio_redaction,P0021_D03,0.34214002642007924,5
c1_direct_redaction,P0021_D04,0.24852767962308597,-53
c2_consistent_pseudonym,P0021_D04,0.22595596755504055,-39
c3_per_doc_pseudonym,P0021_D04,0.22107674684994272,-29
c4_doc_local_anon,P0021_D04,0.24852767962308597,-53
c5_linkguard,P0021_D04,0.6951934349355218,-49
c6_aggressive_redaction,P0021_D04,0.754740834386852,-111
c1b_presidio_redaction,P0021_D04,0.28776185226019846,5
c1_direct_redaction,P0022_D01,0.24794359576968272,-55
c2_consistent_pseudonym,P0022_D01,0.2543153049482163,-37
c3_per_doc_pseudonym,P0022_D01,0.2559726962457338,-27
c4_doc_local_anon,P0022_D01,0.27356321839080455,-36
c5_linkguard,P0022_D01,0.41787439613526567,-78
c6_aggressive_redaction,P0022_D01,0.7503184713375797,-121
c1b_presidio_redaction,P0022_D01,0.32317736670293795,13
c1_direct_redaction,P0022_D02,0.25269461077844313,-55
c2_consistent_pseudonym,P0022_D02,0.28691476590636256,-57
c3_per_doc_pseudonym,P0022_D02,0.2953736654804271,-47
c4_doc_local_anon,P0022_D02,0.25269461077844313,-55
c5_linkguard,P0022_D02,0.6861768368617684,-87
c6_aggressive_redaction,P0022_D02,0.5360419397116645,-127
c1b_presidio_redaction,P0022_D02,0.3012318029115342,3
c1_direct_redaction,P0022_D03,0.2758169934640523,-55
c2_consistent_pseudonym,P0022_D03,0.2822477650063857,-37
c3_per_doc_pseudonym,P0022_D03,0.29129886506935687,-27
c4_doc_local_anon,P0022_D03,0.3035714285714286,-36
c5_linkguard,P0022_D03,0.3536423841059603,-65
c6_aggressive_redaction,P0022_D03,0.8059299191374663,-78
c1b_presidio_redaction,P0022_D03,0.3840665873959572,21
c1_direct_redaction,P0022_D04,0.2368125701459035,-55
c2_consistent_pseudonym,P0022_D04,0.26884139482564684,-57
c3_per_doc_pseudonym,P0022_D04,0.3014460511679644,-47
c4_doc_local_anon,P0022_D04,0.2368125701459035,-55
c5_linkguard,P0022_D04,0.6068571428571429,-71
c6_aggressive_redaction,P0022_D04,0.5532994923857868,-158
c1b_presidio_redaction,P0022_D04,0.2623814541622761,3
c1_direct_redaction,P0023_D01,0.2432432432432432,-51
c2_consistent_pseudonym,P0023_D01,0.25094577553593944,-35
c3_per_doc_pseudonym,P0023_D01,0.3200498132004981,-25
c4_doc_local_anon,P0023_D01,0.27455919395466,-34
c5_linkguard,P0023_D01,0.6235294117647059,-63
c6_aggressive_redaction,P0023_D01,0.7905027932960894,-112
c1b_presidio_redaction,P0023_D01,0.4530706836616454,35
c1_direct_redaction,P0023_D02,0.22984356197352585,-51
c2_consistent_pseudonym,P0023_D02,0.308433734939759,-52
c3_per_doc_pseudonym,P0023_D02,0.31666666666666665,-42
c4_doc_local_anon,P0023_D02,0.22984356197352585,-51
c5_linkguard,P0023_D02,0.5583756345177665,-94
c6_aggressive_redaction,P0023_D02,0.8113207547169812,-140
c1b_presidio_redaction,P0023_D02,0.30309734513274333,22
c1_direct_redaction,P0023_D03,0.27178153446033815,-51
c2_consistent_pseudonym,P0023_D03,0.27643312101910833,-35
c3_per_doc_pseudonym,P0023_D03,0.32327044025157237,-25
c4_doc_local_anon,P0023_D03,0.30279898218829515,-34
c5_linkguard,P0023_D03,0.4767596281540505,-67
c6_aggressive_redaction,P0023_D03,0.6764295676429568,-103
c1b_presidio_redaction,P0023_D03,0.32619047619047614,20
c1_direct_redaction,P0023_D04,0.24903225806451612,-51
c2_consistent_pseudonym,P0023_D04,0.2790697674418605,-52
c3_per_doc_pseudonym,P0023_D04,0.34693877551020413,-42
c4_doc_local_anon,P0023_D04,0.5111111111111111,-61
c5_linkguard,P0023_D04,0.6176853055916776,-57
c6_aggressive_redaction,P0023_D04,0.728813559322034,-118
c1b_presidio_redaction,P0023_D04,0.40094339622641506,22
c1_direct_redaction,P0024_D01,0.252927400468384,-60
c2_consistent_pseudonym,P0024_D01,0.2211981566820277,-46
c3_per_doc_pseudonym,P0024_D01,0.21184510250569477,-36
c4_doc_local_anon,P0024_D01,0.252927400468384,-60
c5_linkguard,P0024_D01,0.730679156908665,-60
c6_aggressive_redaction,P0024_D01,0.8529411764705882,-98
c1b_presidio_redaction,P0024_D01,0.7249724972497249,-5
c1_direct_redaction,P0024_D02,0.2868421052631579,-60
c2_consistent_pseudonym,P0024_D02,0.2687338501291989,-46
c3_per_doc_pseudonym,P0024_D02,0.27806122448979587,-36
c4_doc_local_anon,P0024_D02,0.2868421052631579,-60
c5_linkguard,P0024_D02,0.5978975032851511,-59
c6_aggressive_redaction,P0024_D02,0.7615176151761518,-82
c1b_presidio_redaction,P0024_D02,0.33003708281829414,-11
c1_direct_redaction,P0024_D03,0.3025210084033614,-60
c2_consistent_pseudonym,P0024_D03,0.2637362637362637,-46
c3_per_doc_pseudonym,P0024_D03,0.2737127371273713,-36
c4_doc_local_anon,P0024_D03,0.3025210084033614,-60
c5_linkguard,P0024_D03,0.34170153417015336,-57
c6_aggressive_redaction,P0024_D03,0.776183644189383,-77
c1b_presidio_redaction,P0024_D03,0.3628088426527959,-5
c1_direct_redaction,P0024_D04,0.26520681265206814,-60
c2_consistent_pseudonym,P0024_D04,0.2535885167464115,-46
c3_per_doc_pseudonym,P0024_D04,0.2884160756501182,-36
c4_doc_local_anon,P0024_D04,0.26520681265206814,-60
c5_linkguard,P0024_D04,0.7156626506024096,-52
c6_aggressive_redaction,P0024_D04,0.5102564102564102,-102
c1b_presidio_redaction,P0024_D04,0.28587830080367393,-11
c1_direct_redaction,P0025_D01,0.14419695193434934,-49
c2_consistent_pseudonym,P0025_D01,0.20415224913494812,-35
c3_per_doc_pseudonym,P0025_D01,0.18358038768529072,-25
c4_doc_local_anon,P0025_D01,0.17741935483870963,-34
c5_linkguard,P0025_D01,0.46568627450980393,-86
c6_aggressive_redaction,P0025_D01,0.7266922094508301,-119
c1b_presidio_redaction,P0025_D01,0.2703862660944206,30
c1_direct_redaction,P0025_D02,0.23773584905660372,-49
c2_consistent_pseudonym,P0025_D02,0.2720403022670025,-50
c3_per_doc_pseudonym,P0025_D02,0.2810945273631841,-40
c4_doc_local_anon,P0025_D02,0.23773584905660372,-49
c5_linkguard,P0025_D02,0.5382653061224489,-60
c6_aggressive_redaction,P0025_D02,0.5,-104
c1b_presidio_redaction,P0025_D02,0.2895662368112544,9
c1_direct_redaction,P0025_D03,0.15432873274780423,-49
c2_consistent_pseudonym,P0025_D03,0.18865598027127006,-35
c3_per_doc_pseudonym,P0025_D03,0.19853836784409262,-25
c4_doc_local_anon,P0025_D03,0.18965517241379315,-34
c5_linkguard,P0025_D03,0.4620334620334621,-69
c6_aggressive_redaction,P0025_D03,0.785430463576159,-91
c1b_presidio_redaction,P0025_D03,0.31447963800904977,38
c1_direct_redaction,P0025_D04,0.14981729598051152,-49
c2_consistent_pseudonym,P0025_D04,0.25853658536585367,-50
c3_per_doc_pseudonym,P0025_D04,0.26746987951807233,-40
c4_doc_local_anon,P0025_D04,0.14981729598051152,-49
c5_linkguard,P0025_D04,0.6291718170580964,-61
c6_aggressive_redaction,P0025_D04,0.5240641711229946,-122
c1b_presidio_redaction,P0025_D04,0.2764505119453925,9
c1_direct_redaction,P0026_D01,0.24403183023872677,-50
c2_consistent_pseudonym,P0026_D01,0.3038961038961039,-34
c3_per_doc_pseudonym,P0026_D01,0.3128205128205128,-24
c4_doc_local_anon,P0026_D01,0.27367055771725035,-33
c5_linkguard,P0026_D01,0.646746347941567,-51
c6_aggressive_redaction,P0026_D01,0.7897727272727273,-100
c1b_presidio_redaction,P0026_D01,0.46329723225030084,27
c1_direct_redaction,P0026_D02,0.23441396508728185,-50
c2_consistent_pseudonym,P0026_D02,0.26054590570719605,-46
c3_per_doc_pseudonym,P0026_D02,0.2720588235294118,-36
c4_doc_local_anon,P0026_D02,0.23441396508728185,-50
c5_linkguard,P0026_D02,0.51875808538163,-79
c6_aggressive_redaction,P0026_D02,0.8154269972451791,-126
c1b_presidio_redaction,P0026_D02,0.3061699650756694,7
c1_direct_redaction,P0026_D03,0.2865013774104683,-50
c2_consistent_pseudonym,P0026_D03,0.37735849056603776,-34
c3_per_doc_pseudonym,P0026_D03,0.38829787234042556,-24
c4_doc_local_anon,P0026_D03,0.3162853297442799,-33
c5_linkguard,P0026_D03,0.5467032967032968,-48
c6_aggressive_redaction,P0026_D03,0.760806916426513,-82
c1b_presidio_redaction,P0026_D03,0.41370558375634514,12
c1_direct_redaction,P0026_D04,0.2687338501291989,-50
c2_consistent_pseudonym,P0026_D04,0.28791773778920304,-46
c3_per_doc_pseudonym,P0026_D04,0.29695431472081213,-36
c4_doc_local_anon,P0026_D04,0.2819843342036553,-58
c5_linkguard,P0026_D04,0.6848958333333333,-56
c6_aggressive_redaction,P0026_D04,0.7312588401697313,-117
c1b_presidio_redaction,P0026_D04,0.23947051744885683,7
c1_direct_redaction,P0027_D01,0.2490974729241877,-51
c2_consistent_pseudonym,P0027_D01,0.2236686390532544,-37
c3_per_doc_pseudonym,P0027_D01,0.26315789473684215,-27
c4_doc_local_anon,P0027_D01,0.2490974729241877,-51
c5_linkguard,P0027_D01,0.6897374701670644,-44
c6_aggressive_redaction,P0027_D01,0.8075,-82
c1b_presidio_redaction,P0027_D01,0.29784824462061155,1
c1_direct_redaction,P0027_D02,0.2794701986754967,-51
c2_consistent_pseudonym,P0027_D02,0.2535760728218466,-37
c3_per_doc_pseudonym,P0027_D02,0.26315789473684215,-27
c4_doc_local_anon,P0027_D02,0.2794701986754967,-51
c5_linkguard,P0027_D02,0.5994694960212201,-52
c6_aggressive_redaction,P0027_D02,0.7564979480164159,-75
c1b_presidio_redaction,P0027_D02,0.32496863237139273,-9
c1_direct_redaction,P0027_D03,0.2919605077574048,-51
c2_consistent_pseudonym,P0027_D03,0.26694329183955745,-37
c3_per_doc_pseudonym,P0027_D03,0.27694406548431105,-27
c4_doc_local_anon,P0027_D03,0.2919605077574048,-51
c5_linkguard,P0027_D03,0.3240223463687151,-44
c6_aggressive_redaction,P0027_D03,0.518840579710145,-70
c1b_presidio_redaction,P0027_D03,0.3508541392904073,1
c1_direct_redaction,P0027_D04,0.2533013205282113,-51
c2_consistent_pseudonym,P0027_D04,0.22786304604486418,-37
c3_per_doc_pseudonym,P0027_D04,0.23687281213535594,-27
c4_doc_local_anon,P0027_D04,0.2533013205282113,-51
c5_linkguard,P0027_D04,0.6184834123222749,-40
c6_aggressive_redaction,P0027_D04,0.7468030690537084,-102
c1b_presidio_redaction,P0027_D04,0.27542857142857147,-9
c1_direct_redaction,P0028_D01,0.24537037037037035,-60
c2_consistent_pseudonym,P0028_D01,0.25028571428571433,-49
c3_per_doc_pseudonym,P0028_D01,0.2632768361581921,-39
c4_doc_local_anon,P0028_D01,0.2808219178082192,-48
c5_linkguard,P0028_D01,0.5369928400954653,-86
c6_aggressive_redaction,P0028_D01,0.7207547169811321,-129
c1b_presidio_redaction,P0028_D01,0.3638297872340426,16
c1_direct_redaction,P0028_D02,0.26582278481012656,-60
c2_consistent_pseudonym,P0028_D02,0.276595744680851,-51
c3_per_doc_pseudonym,P0028_D02,0.28553770086526575,-41
c4_doc_local_anon,P0028_D02,0.26582278481012656,-60
c5_linkguard,P0028_D02,0.371859296482412,-54
c6_aggressive_redaction,P0028_D02,0.5047106325706595,-107
c1b_presidio_redaction,P0028_D02,0.3160377358490566,-2
c1_direct_redaction,P0028_D03,0.2678571428571429,-60
c2_consistent_pseudonym,P0028_D03,0.27798742138364785,-49
c3_per_doc_pseudonym,P0028_D03,0.28695652173913044,-39
c4_doc_local_anon,P0028_D03,0.3065326633165829,-48
c5_linkguard,P0028_D03,0.3290155440414507,-72
c6_aggressive_redaction,P0028_D03,0.8143236074270557,-90
c1b_presidio_redaction,P0028_D03,0.4216589861751152,24
c1_direct_redaction,P0028_D04,0.25728155339805825,-60
c2_consistent_pseudonym,P0028_D04,0.26770708283313327,-51
c3_per_doc_pseudonym,P0028_D04,0.30723606168446027,-41
c4_doc_local_anon,P0028_D04,0.25728155339805825,-60
c5_linkguard,P0028_D04,0.6145454545454545,-59
c6_aggressive_redaction,P0028_D04,0.537037037037037,-128
c1b_presidio_redaction,P0028_D04,0.3038548752834467,-2
c1_direct_redaction,P0029_D01,0.17000000000000004,-64
c2_consistent_pseudonym,P0029_D01,0.19852941176470584,-48
c3_per_doc_pseudonym,P0029_D01,0.20823244552058107,-38
c4_doc_local_anon,P0029_D01,0.21939393939393936,-39
c5_linkguard,P0029_D01,0.6494325346784363,-71
c6_aggressive_redaction,P0029_D01,0.7874659400544959,-130
c1b_presidio_redaction,P0029_D01,0.47038327526132406,-3
c1_direct_redaction,P0029_D02,0.24879227053140096,-64
c2_consistent_pseudonym,P0029_D02,0.27469879518072293,-62
c3_per_doc_pseudonym,P0029_D02,0.28095238095238095,-52
c4_doc_local_anon,P0029_D02,0.24879227053140096,-64
c5_linkguard,P0029_D02,0.5572519083969465,-106
c6_aggressive_redaction,P0029_D02,0.7319034852546917,-146
c1b_presidio_redaction,P0029_D02,0.3295838020247469,-3
c1_direct_redaction,P0029_D03,0.30081300813008127,-64
c2_consistent_pseudonym,P0029_D03,0.3023872679045093,-48
c3_per_doc_pseudonym,P0029_D03,0.31151832460732987,-38
c4_doc_local_anon,P0029_D03,0.3499344692005243,-39
c5_linkguard,P0029_D03,0.4749661705006766,-63
c6_aggressive_redaction,P0029_D03,0.6746817538896747,-95
c1b_presidio_redaction,P0029_D03,0.368421052631579,-4
c1_direct_redaction,P0029_D04,0.2582159624413145,-64
c2_consistent_pseudonym,P0029_D04,0.2810304449648712,-62
c3_per_doc_pseudonym,P0029_D04,0.2777777777777778,-52
c4_doc_local_anon,P0029_D04,0.27014218009478674,-72
c5_linkguard,P0029_D04,0.6947115384615384,-84
c6_aggressive_redaction,P0029_D04,0.7609561752988048,-163
c1b_presidio_redaction,P0029_D04,0.3887688984881209,10
c1_direct_redaction,P0030_D01,0.15165876777251186,-54
c2_consistent_pseudonym,P0030_D01,0.20745920745920743,-40
c3_per_doc_pseudonym,P0030_D01,0.22811059907834097,-30
c4_doc_local_anon,P0030_D01,0.15165876777251186,-54
c5_linkguard,P0030_D01,0.6232227488151658,-54
c6_aggressive_redaction,P0030_D01,0.7574257425742574,-90
c1b_presidio_redaction,P0030_D01,0.3060773480662984,7
c1_direct_redaction,P0030_D02,0.27604166666666663,-54
c2_consistent_pseudonym,P0030_D02,0.26342710997442453,-40
c3_per_doc_pseudonym,P0030_D02,0.2727272727272727,-30
c4_doc_local_anon,P0030_D02,0.27604166666666663,-54
c5_linkguard,P0030_D02,0.5844155844155844,-52
c6_aggressive_redaction,P0030_D02,0.7516869095816464,-81
c1b_presidio_redaction,P0030_D02,0.3211233211233211,-3
c1_direct_redaction,P0030_D03,0.2914285714285715,-54
c2_consistent_pseudonym,P0030_D03,0.28291316526610644,-40
c3_per_doc_pseudonym,P0030_D03,0.2928176795580111,-30
c4_doc_local_anon,P0030_D03,0.2914285714285715,-54
c5_linkguard,P0030_D03,0.38896746817538896,-47
c6_aggressive_redaction,P0030_D03,0.7641921397379913,-67
c1b_presidio_redaction,P0030_D03,0.44283837056504605,7
c1_direct_redaction,P0030_D04,0.25355450236966826,-54
c2_consistent_pseudonym,P0030_D04,0.21212121212121215,-40
c3_per_doc_pseudonym,P0030_D04,0.23271889400921664,-30
c4_doc_local_anon,P0030_D04,0.25355450236966826,-54
c5_linkguard,P0030_D04,0.7485172004744958,-55
c6_aggressive_redaction,P0030_D04,0.4727503168567807,-109
c1b_presidio_redaction,P0030_D04,0.28268156424581004,-3
c1_direct_redaction,P0031_D01,0.23522595596755502,-53
c2_consistent_pseudonym,P0031_D01,0.2411428571428571,-41
c3_per_doc_pseudonym,P0031_D01,0.28361581920903955,-31
c4_doc_local_anon,P0031_D01,0.26940639269406397,-40
c5_linkguard,P0031_D01,0.5118483412322274,-72
c6_aggressive_redaction,P0031_D01,0.8938053097345133,-125
c1b_presidio_redaction,P0031_D01,0.3007600434310532,5
c1_direct_redaction,P0031_D02,0.24428399518652222,-53
c2_consistent_pseudonym,P0031_D02,0.2725090036014406,-51
c3_per_doc_pseudonym,P0031_D02,0.27876631079478054,-41
c4_doc_local_anon,P0031_D02,0.24428399518652222,-53
c5_linkguard,P0031_D02,0.5910780669144982,-77
c6_aggressive_redaction,P0031_D02,0.5137976346911958,-123
c1b_presidio_redaction,P0031_D02,0.2832764505119454,-5
c1_direct_redaction,P0031_D03,0.2632944228274967,-53
c2_consistent_pseudonym,P0031_D03,0.277139208173691,-41
c3_per_doc_pseudonym,P0031_D03,0.2837326607818411,-31
c4_doc_local_anon,P0031_D03,0.30102040816326525,-40
c5_linkguard,P0031_D03,0.3236842105263158,-64
c6_aggressive_redaction,P0031_D03,0.8118279569892473,-80
c1b_presidio_redaction,P0031_D03,0.36200716845878134,13
c1_direct_redaction,P0031_D04,0.242603550295858,-53
c2_consistent_pseudonym,P0031_D04,0.27036599763872493,-51
c3_per_doc_pseudonym,P0031_D04,0.2742123687281214,-41
c4_doc_local_anon,P0031_D04,0.242603550295858,-53
c5_linkguard,P0031_D04,0.6157517899761337,-60
c6_aggressive_redaction,P0031_D04,0.5753604193971167,-135
c1b_presidio_redaction,P0031_D04,0.28107502799552075,-5
c1_direct_redaction,P0032_D01,0.16687578419071514,-63
c2_consistent_pseudonym,P0032_D01,0.21621621621621623,-46
c3_per_doc_pseudonym,P0032_D01,0.22572815533980584,-36
c4_doc_local_anon,P0032_D01,0.2796092796092796,-41
c5_linkguard,P0032_D01,0.6403061224489797,-76
c6_aggressive_redaction,P0032_D01,0.6180081855388813,-127
c1b_presidio_redaction,P0032_D01,0.2433061699650757,-1
c1_direct_redaction,P0032_D02,0.2339930151338766,-63
c2_consistent_pseudonym,P0032_D02,0.27738927738927743,-64
c3_per_doc_pseudonym,P0032_D02,0.6221198156682028,-54
c4_doc_local_anon,P0032_D02,0.2339930151338766,-63
c5_linkguard,P0032_D02,0.5700245700245701,-108
c6_aggressive_redaction,P0032_D02,0.8162729658792651,-160
c1b_presidio_redaction,P0032_D02,0.28776185226019846,-15
c1_direct_redaction,P0032_D03,0.30482758620689654,-63
c2_consistent_pseudonym,P0032_D03,0.30727762803234504,-46
c3_per_doc_pseudonym,P0032_D03,0.3164893617021277,-36
c4_doc_local_anon,P0032_D03,0.3386880856760375,-41
c5_linkguard,P0032_D03,0.4193548387096774,-44
c6_aggressive_redaction,P0032_D03,0.6714285714285715,-88
c1b_presidio_redaction,P0032_D03,0.374841168996188,-1
c1_direct_redaction,P0032_D04,0.26467065868263473,-63
c2_consistent_pseudonym,P0032_D04,0.2925659472422062,-64
c3_per_doc_pseudonym,P0032_D04,0.3270142180094787,-54
c4_doc_local_anon,P0032_D04,0.50906892382104,-71
c5_linkguard,P0032_D04,0.6752767527675276,-85
