condition,threshold,val_pair_f1,edit_ratio,pair_precision,pair_recall,pair_f1,cluster_ari,cluster_nmi,bcubed_precision,bcubed_recall,bcubed_f1,num_pred_clusters,fixedk_ari,fixedk_nmi,fixedk_bcubed_f1,aux_top1,aux_top3,aux_mrr,attr_exact_recovery,attr_coarse_recovery,domain_acc,issue_acc,fact_preservation,retrieval_recall_at_5,retrieval_mrr
original,0.4702666812086321,0.9750889679715302,0.0,1.0,0.9652777777777778,0.9823321554770318,1.0,1.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,0.6875,0.8854166666666666,0.7975239748677249,0.39678030303030304,0.7878787878787878,1.0,1.0,0.6847222222222221,1.0,1.0
c1_direct_redaction,0.28228824646444367,0.40828402366863903,0.24826863430090942,0.09930883957802837,0.4739583333333333,0.16421052631578947,0.0,0.0,0.010416666666666666,1.0,0.020618556701030924,1.0,0.11633257406913829,0.7436470331657643,0.3720848764082836,0.6875,0.875,0.7966559193121694,0.39678030303030304,0.7869318181818182,1.0,0.9979166666666667,0.6833333333333333,1.0,1.0
c1b_presidio_redaction,0.2789988907168818,0.38,0.3542291350764816,0.09196891191709844,0.3697916666666667,0.14730290456431536,-9.4330056542301e-05,0.134194247112343,0.0827188670411985,0.890625,0.15137813768224861,29.0,0.08048430590543612,0.7142060461916293,0.3307776948693384,0.6145833333333334,0.8541666666666666,0.7460193452380953,0.32859848484848486,0.6960227272727273,1.0,0.9979166666666667,0.6833333333333333,1.0,1.0
c2_consistent_pseudonym,0.5200419679010155,0.9750889679715302,0.28902090375178807,1.0,0.96875,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,0.46875,0.7083333333333334,0.6295924272486773,0.27178030303030304,0.6912878787878788,1.0,0.9979166666666667,0.679861111111111,1.0,1.0
c3_per_doc_pseudonym,0.07643799035529389,0.3697478991596639,0.30168604652220676,0.08108108108108109,0.4583333333333333,0.13778705636743216,-4.603008786199566e-05,0.0587587800394515,0.020449112021857924,0.9296875,0.04001800076383896,5.0,0.09171001076919552,0.7314149959740569,0.34094179452362045,0.46875,0.7083333333333334,0.6295924272486773,0.27178030303030304,0.6912878787878788,1.0,0.9979166666666667,0.679861111111111,1.0,1.0
c4_doc_local_anon,0.3180604067157142,0.378698224852071,0.2782980905209224,0.08915408915408915,0.4409722222222222,0.14832116788321167,0.0,0.0,0.010416666666666666,1.0,0.020618556701030924,1.0,0.11042059008160703,0.7411340153421465,0.3620485448163072,0.65625,0.875,0.7810309193121694,0.3058712121212121,0.7859848484848485,1.0,0.9979166666666667,0.6833333333333333,1.0,1.0
c5_linkguard,0.41829690234514433,0.07752808988764046,0.5422721535056977,0.009878447357790754,0.4670138888888889,0.019347646276117524,0.0037866962455406356,0.16290470876493912,0.03002112179785026,0.6783854166666666,0.057497750553739416,8.0,-0.010191672562361235,0.6571486868025544,0.25,0.052083333333333336,0.2708333333333333,0.26894841269841274,0.0,0.11363636363636363,1.0,0.9979166666666667,0.6958333333333333,1.0,1.0
c6_aggressive_redaction,0.9027682715903061,0.06842539159109645,0.6792820468473854,0.00838436670433937,0.5538194444444444,0.016518654687621367,0.0,0.0,0.010416666666666666,1.0,0.020618556701030924,1.0,-0.012290207479846703,0.590639219888735,0.25,0.07291666666666667,0.2708333333333333,0.27752149470899473,0.0,0.0,1.0,0.3458333333333333,0.3881944444444444,0.23958333333333334,0.14615708490933402
