condition,doc_id,edit_ratio,char_delta
c3_per_doc_pseudonym,P0002_D03,0.34776725304465494,-25
c4_doc_local_anon,P0002_D03,0.33242506811989103,-30
c5_linkguard,P0002_D03,0.4817927170868347,-50
c6_aggressive_redaction,P0002_D03,0.6627906976744187,-76
c1b_presidio_redaction,P0002_D03,0.3494897959183674,20
c1_direct_redaction,P0002_D04,0.21291866028708128,-52
c2_consistent_pseudonym,P0002_D04,0.2309523809523809,-48
c3_per_doc_pseudonym,P0002_D04,0.1976470588235294,-38
c4_doc_local_anon,P0002_D04,0.2246376811594203,-60
c5_linkguard,P0002_D04,0.6732673267326732,-80
c6_aggressive_redaction,P0002_D04,0.7401894451962111,-149
c1b_presidio_redaction,P0002_D04,0.2563817980022197,13
c1_direct_redaction,P0003_D01,0.22648083623693382,-49
c2_consistent_pseudonym,P0003_D01,0.2114285714285714,-35
c3_per_doc_pseudonym,P0003_D01,0.23163841807909602,-25
c4_doc_local_anon,P0003_D01,0.22648083623693382,-49
c5_linkguard,P0003_D01,0.7209847596717468,-57
c6_aggressive_redaction,P0003_D01,0.8429447852760736,-95
c1b_presidio_redaction,P0003_D01,0.3048245614035088,2
c1_direct_redaction,P0003_D02,0.2736982643524699,-49
c2_consistent_pseudonym,P0003_D02,0.2608125819134993,-35
c3_per_doc_pseudonym,P0003_D02,0.27037516170763265,-25
c4_doc_local_anon,P0003_D02,0.2736982643524699,-49
c5_linkguard,P0003_D02,0.5920000000000001,-48
c6_aggressive_redaction,P0003_D02,0.7551581843191196,-71
c1b_presidio_redaction,P0003_D02,0.31829573934837097,0
c1_direct_redaction,P0003_D03,0.2724757952973721,-49
c2_consistent_pseudonym,P0003_D03,0.2645861601085482,-35
c3_per_doc_pseudonym,P0003_D03,0.27443105756358765,-25
c4_doc_local_anon,P0003_D03,0.2724757952973721,-49
c5_linkguard,P0003_D03,0.38227146814404434,-50
c6_aggressive_redaction,P0003_D03,0.4482758620689655,-76
c1b_presidio_redaction,P0003_D03,0.4211886304909561,2
c1_direct_redaction,P0003_D04,0.23274853801169593,-49
c2_consistent_pseudonym,P0003_D04,0.21518987341772156,-35
c3_per_doc_pseudonym,P0003_D04,0.1877133105802048,-25
c4_doc_local_anon,P0003_D04,0.23274853801169593,-49
c5_linkguard,P0003_D04,0.711943793911007,-50
c6_aggressive_redaction,P0003_D04,0.4696969696969697,-112
c1b_presidio_redaction,P0003_D04,0.2743362831858407,0
c1_direct_redaction,P0004_D01,0.22648083623693382,-49
c2_consistent_pseudonym,P0004_D01,0.22779043280182232,-32
c3_per_doc_pseudonym,P0004_D01,0.23873873873873874,-22
c4_doc_local_anon,P0004_D01,0.26042841037204056,-23
c5_linkguard,P0004_D01,0.642512077294686,-82
c6_aggressive_redaction,P0004_D01,0.712833545108005,-123
c1b_presidio_redaction,P0004_D01,0.29538131041890436,21
c1_direct_redaction,P0004_D02,0.2375152253349574,-49
c2_consistent_pseudonym,P0004_D02,0.2590799031476998,-44
c3_per_doc_pseudonym,P0004_D02,0.2607655502392344,-34
c4_doc_local_anon,P0004_D02,0.2375152253349574,-49
c5_linkguard,P0004_D02,0.6730038022813688,-81
c6_aggressive_redaction,P0004_D02,0.5033200531208499,-117
c1b_presidio_redaction,P0004_D02,0.28782707622298065,9
c1_direct_redaction,P0004_D03,0.25353925353925355,-49
c2_consistent_pseudonym,P0004_D03,0.2594458438287154,-32
c3_per_doc_pseudonym,P0004_D03,0.26865671641791045,-22
c4_doc_local_anon,P0004_D03,0.290161892901619,-23
c5_linkguard,P0004_D03,0.34564643799472294,-68
c6_aggressive_redaction,P0004_D03,0.7798657718120805,-81
c1b_presidio_redaction,P0004_D03,0.35589264877479576,31
c1_direct_redaction,P0004_D04,0.23636363636363633,-49
c2_consistent_pseudonym,P0004_D04,0.616867469879518,-44
c3_per_doc_pseudonym,P0004_D04,0.2928571428571428,-34
c4_doc_local_anon,P0004_D04,0.23636363636363633,-49
c5_linkguard,P0004_D04,0.6427703523693803,-51
c6_aggressive_redaction,P0004_D04,0.5786666666666667,-124
c1b_presidio_redaction,P0004_D04,0.2865232163080408,9
c1_direct_redaction,P0005_D01,0.2708860759493671,-64
c2_consistent_pseudonym,P0005_D01,0.2779156327543424,-48
c3_per_doc_pseudonym,P0005_D01,0.3137254901960784,-38
c4_doc_local_anon,P0005_D01,0.3011152416356877,-47
c5_linkguard,P0005_D01,0.6333754740834387,-63
c6_aggressive_redaction,P0005_D01,0.7123287671232876,-124
c1b_presidio_redaction,P0005_D01,0.3768613974799542,19
c1_direct_redaction,P0005_D02,0.17293233082706772,-64
c2_consistent_pseudonym,P0005_D02,0.21189591078066916,-55
c3_per_doc_pseudonym,P0005_D02,0.2533659730722154,-45
c4_doc_local_anon,P0005_D02,0.17293233082706772,-64
c5_linkguard,P0005_D02,0.44387755102040816,-78
c6_aggressive_redaction,P0005_D02,0.6443228454172367,-131
c1b_presidio_redaction,P0005_D02,0.37343927355278095,19
c1_direct_redaction,P0005_D03,0.3076923076923077,-64
c2_consistent_pseudonym,P0005_D03,0.3091397849462365,-48
c3_per_doc_pseudonym,P0005_D03,0.3183023872679045,-38
c4_doc_local_anon,P0005_D03,0.3530201342281879,-47
c5_linkguard,P0005_D03,0.4771784232365145,-69
c6_aggressive_redaction,P0005_D03,0.6723646723646723,-90
c1b_presidio_redaction,P0005_D03,0.36670838548185236,7
c1_direct_redaction,P0005_D04,0.2788944723618091,-64
c2_consistent_pseudonym,P0005_D04,0.2919254658385093,-55
c3_per_doc_pseudonym,P0005_D04,0.3006134969325154,-45
c4_doc_local_anon,P0005_D04,0.3064312736443884,-67
c5_linkguard,P0005_D04,0.605,-60
c6_aggressive_redaction,P0005_D04,0.7682758620689655,-135
c1b_presidio_redaction,P0005_D04,0.3556581986143187,6
c1_direct_redaction,P0006_D01,0.24186046511627912,-52
c2_consistent_pseudonym,P0006_D01,0.22654462242562934,-38
c3_per_doc_pseudonym,P0006_D01,0.24208144796380093,-28
c4_doc_local_anon,P0006_D01,0.24186046511627912,-52
c5_linkguard,P0006_D01,0.7303634232121923,-59
c6_aggressive_redaction,P0006_D01,0.852760736196319,-97
c1b_presidio_redaction,P0006_D01,0.7372421281216069,9
c1_direct_redaction,P0006_D02,0.2841823056300268,-52
c2_consistent_pseudonym,P0006_D02,0.2710526315789473,-38
c3_per_doc_pseudonym,P0006_D02,0.2805194805194805,-28
c4_doc_local_anon,P0006_D02,0.2841823056300268,-52
c5_linkguard,P0006_D02,0.5983935742971888,-51
c6_aggressive_redaction,P0006_D02,0.739010989010989,-70
c1b_presidio_redaction,P0006_D02,0.2359550561797753,3
c1_direct_redaction,P0006_D03,0.2857142857142857,-52
c2_consistent_pseudonym,P0006_D03,0.27762803234501343,-38
c3_per_doc_pseudonym,P0006_D03,0.2872340425531915,-28
c4_doc_local_anon,P0006_D03,0.2857142857142857,-52
c5_linkguard,P0006_D03,0.32421340629274964,-49
c6_aggressive_redaction,P0006_D03,0.3980028530670471,-79
c1b_presidio_redaction,P0006_D03,0.3840304182509505,9
c1_direct_redaction,P0006_D04,0.24941176470588233,-52
c2_consistent_pseudonym,P0006_D04,0.22916666666666663,-38
c3_per_doc_pseudonym,P0006_D04,0.2379862700228833,-28
c4_doc_local_anon,P0006_D04,0.24941176470588233,-52
c5_linkguard,P0006_D04,0.3917159763313609,-57
c6_aggressive_redaction,P0006_D04,0.47408343868520864,-111
c1b_presidio_redaction,P0006_D04,0.29944751381215473,3
c1_direct_redaction,P0007_D01,0.24305555555555558,-54
c2_consistent_pseudonym,P0007_D01,0.23234624145785876,-40
c3_per_doc_pseudonym,P0007_D01,0.24549549549549554,-30
c4_doc_local_anon,P0007_D01,0.2774631936579841,-35
c5_linkguard,P0007_D01,0.4441747572815534,-94
c6_aggressive_redaction,P0007_D01,0.706700379266751,-127
c1b_presidio_redaction,P0007_D01,0.3211206896551724,10
c1_direct_redaction,P0007_D02,0.25609756097560976,-54
c2_consistent_pseudonym,P0007_D02,0.26303030303030306,-49
c3_per_doc_pseudonym,P0007_D02,0.29820359281437125,-39
c4_doc_local_anon,P0007_D02,0.25609756097560976,-54
c5_linkguard,P0007_D02,0.5935162094763092,-72
c6_aggressive_redaction,P0007_D02,0.5291005291005291,-118
c1b_presidio_redaction,P0007_D02,0.3015873015873016,8
c1_direct_redaction,P0007_D03,0.25240384615384615,-54
c2_consistent_pseudonym,P0007_D03,0.24113475177304966,-40
c3_per_doc_pseudonym,P0007_D03,0.2546728971962616,-30
c4_doc_local_anon,P0007_D03,0.2878965922444183,-35
c5_linkguard,P0007_D03,0.4752475247524752,-78
c6_aggressive_redaction,P0007_D03,0.75,-110
c1b_presidio_redaction,P0007_D03,0.3348214285714286,10
c1_direct_redaction,P0007_D04,0.24305555555555558,-54
c2_consistent_pseudonym,P0007_D04,0.24280782508630605,-49
c3_per_doc_pseudonym,P0007_D04,0.285551763367463,-39
c4_doc_local_anon,P0007_D04,0.24305555555555558,-54
c5_linkguard,P0007_D04,0.4564705882352941,-68
c6_aggressive_redaction,P0007_D04,0.5601552393272963,-145
c1b_presidio_redaction,P0007_D04,0.28293736501079914,8
c1_direct_redaction,P0008_D01,0.26126126126126126,-47
c2_consistent_pseudonym,P0008_D01,0.24528301886792447,-29
c3_per_doc_pseudonym,P0008_D01,0.25465838509316774,-19
c4_doc_local_anon,P0008_D01,0.3015075376884422,-28
c5_linkguard,P0008_D01,0.639686684073107,-58
c6_aggressive_redaction,P0008_D01,0.6531468531468532,-109
c1b_presidio_redaction,P0008_D01,0.3789846517119244,23
c1_direct_redaction,P0008_D02,0.2496924969249692,-47
c2_consistent_pseudonym,P0008_D02,0.5615763546798029,-48
c3_per_doc_pseudonym,P0008_D02,0.5669099756690997,-38
c4_doc_local_anon,P0008_D02,0.2496924969249692,-47
c5_linkguard,P0008_D02,0.6602316602316602,-83
c6_aggressive_redaction,P0008_D02,0.8057455540355677,-129
c1b_presidio_redaction,P0008_D02,0.32049830124575307,23
c1_direct_redaction,P0008_D03,0.29032258064516125,-47
c2_consistent_pseudonym,P0008_D03,0.28864569083447333,-29
c3_per_doc_pseudonym,P0008_D03,0.32793522267206476,-19
c4_doc_local_anon,P0008_D03,0.33333333333333337,-28
c5_linkguard,P0008_D03,0.43532684283727396,-41
c6_aggressive_redaction,P0008_D03,0.6647230320699709,-74
c1b_presidio_redaction,P0008_D03,0.3437094682230869,11
c1_direct_redaction,P0008_D04,0.2571428571428571,-47
c2_consistent_pseudonym,P0008_D04,0.28358208955223885,-48
c3_per_doc_pseudonym,P0008_D04,0.3194103194103194,-38
c4_doc_local_anon,P0008_D04,0.2817955112219451,-50
c5_linkguard,P0008_D04,0.5852417302798982,-66
c6_aggressive_redaction,P0008_D04,0.7475728155339806,-131
c1b_presidio_redaction,P0008_D04,0.31200000000000006,23
c1_direct_redaction,P0009_D01,0.23821039903264818,-45
c2_consistent_pseudonym,P0009_D01,0.19857312722948872,-31
c3_per_doc_pseudonym,P0009_D01,0.24559341950646296,-21
c4_doc_local_anon,P0009_D01,0.23821039903264818,-45
c5_linkguard,P0009_D01,0.7253012048192771,-42
c6_aggressive_redaction,P0009_D01,0.8488664987405541,-78
c1b_presidio_redaction,P0009_D01,0.30415263748597077,19
c1_direct_redaction,P0009_D02,0.27248322147651005,-45
c2_consistent_pseudonym,P0009_D02,0.2569169960474308,-31
c3_per_doc_pseudonym,P0009_D02,0.30039011703511054,-21
c4_doc_local_anon,P0009_D02,0.27248322147651005,-45
c5_linkguard,P0009_D02,0.5930388219544847,-43
c6_aggressive_redaction,P0009_D02,0.7569060773480663,-66
c1b_presidio_redaction,P0009_D02,0.3001245330012453,13
c1_direct_redaction,P0009_D03,0.2742616033755274,-45
c2_consistent_pseudonym,P0009_D03,0.24689655172413794,-31
c3_per_doc_pseudonym,P0009_D03,0.28707482993197275,-21
c4_doc_local_anon,P0009_D03,0.2742616033755274,-45
c5_linkguard,P0009_D03,0.3137254901960784,-42
c6_aggressive_redaction,P0009_D03,0.3808139534883721,-68
c1b_presidio_redaction,P0009_D03,0.35225806451612907,19
c1_direct_redaction,P0009_D04,0.24253285543608127,-45
c2_consistent_pseudonym,P0009_D04,0.24137931034482762,-41
c3_per_doc_pseudonym,P0009_D04,0.28554641598119856,-31
c4_doc_local_anon,P0009_D04,0.24253285543608127,-45
c5_linkguard,P0009_D04,0.6824644549763033,-38
c6_aggressive_redaction,P0009_D04,0.4629156010230179,-100
c1b_presidio_redaction,P0009_D04,0.27150837988826815,13
c1_direct_redaction,P0010_D01,0.22182680901542107,-47
c2_consistent_pseudonym,P0010_D01,0.22880371660859466,-29
c3_per_doc_pseudonym,P0010_D01,0.22847301951779564,-19
c4_doc_local_anon,P0010_D01,0.24825986078886308,-28
c5_linkguard,P0010_D01,0.5481481481481482,-80
c6_aggressive_redaction,P0010_D01,0.7194337194337195,-113
c1b_presidio_redaction,P0010_D01,0.2996706915477497,21
c1_direct_redaction,P0010_D02,0.2305795314426634,-47
c2_consistent_pseudonym,P0010_D02,0.2657601977750309,-49
c3_per_doc_pseudonym,P0010_D02,0.3284493284493285,-39
c4_doc_local_anon,P0010_D02,0.2305795314426634,-47
c5_linkguard,P0010_D02,0.549936788874842,-67
c6_aggressive_redaction,P0010_D02,0.5020080321285141,-111
c1b_presidio_redaction,P0010_D02,0.2819332566168009,11
c1_direct_redaction,P0010_D03,0.24702774108322323,-47
c2_consistent_pseudonym,P0010_D03,0.25419354838709673,-29
c3_per_doc_pseudonym,P0010_D03,0.31974522292993635,-19
c4_doc_local_anon,P0010_D03,0.2757731958762887,-28
c5_linkguard,P0010_D03,0.32530120481927716,-57
c6_aggressive_redaction,P0010_D03,0.7929155313351499,-70
c1b_presidio_redaction,P0010_D03,0.3589435774309724,29
c1_direct_redaction,P0010_D04,0.21403508771929824,-47
c2_consistent_pseudonym,P0010_D04,0.24970691676436108,-49
c3_per_doc_pseudonym,P0010_D04,0.2584009269988412,-39
c4_doc_local_anon,P0010_D04,0.21403508771929824,-47
c5_linkguard,P0010_D04,0.6163069544364508,-68
c6_aggressive_redaction,P0010_D04,0.5241830065359477,-137
c1b_presidio_redaction,P0010_D04,0.2639649507119387,11
c1_direct_redaction,P0011_D01,0.16267339218158894,-55
c2_consistent_pseudonym,P0011_D01,0.19454770755885997,-41
c3_per_doc_pseudonym,P0011_D01,0.20440636474908203,-31
c4_doc_local_anon,P0011_D01,0.2920792079207921,-40
c5_linkguard,P0011_D01,0.6345177664974619,-60
c6_aggressive_redaction,P0011_D01,0.6176066024759285,-121
c1b_presidio_redaction,P0011_D01,0.2517321016166282,18
c1_direct_redaction,P0011_D02,0.25274725274725274,-55
c2_consistent_pseudonym,P0011_D02,0.5194174757281553,-50
c3_per_doc_pseudonym,P0011_D02,0.525179856115108,-40
c4_doc_local_anon,P0011_D02,0.25274725274725274,-55
c5_linkguard,P0011_D02,0.6556122448979591,-90
c6_aggressive_redaction,P0011_D02,0.8075880758807588,-136
c1b_presidio_redaction,P0011_D02,0.24384787472035796,20
c1_direct_redaction,P0011_D03,0.28590604026845634,-55
c2_consistent_pseudonym,P0011_D03,0.29380764163372863,-41
c3_per_doc_pseudonym,P0011_D03,0.3029908972691807,-31
c4_doc_local_anon,P0011_D03,0.32105263157894737,-40
c5_linkguard,P0011_D03,0.4796747967479674,-62
c6_aggressive_redaction,P0011_D03,0.6742209631728046,-94
c1b_presidio_redaction,P0011_D03,0.34718826405867975,18
c1_direct_redaction,P0011_D04,0.2657601977750309,-55
c2_consistent_pseudonym,P0011_D04,0.6216216216216216,-50
c3_per_doc_pseudonym,P0011_D04,0.6262135922330097,-40
c4_doc_local_anon,P0011_D04,0.5280898876404494,-63
c5_linkguard,P0011_D04,0.7032418952618453,-62
c6_aggressive_redaction,P0011_D04,0.7716643741403026,-137
c1b_presidio_redaction,P0011_D04,0.5429864253393666,20
c1_direct_redaction,P0012_D01,0.23076923076923073,-48
c2_consistent_pseudonym,P0012_D01,0.21100917431192656,-34
c3_per_doc_pseudonym,P0012_D01,0.2290249433106576,-24
c4_doc_local_anon,P0012_D01,0.23076923076923073,-48
c5_linkguard,P0012_D01,0.6526806526806527,-48
c6_aggressive_redaction,P0012_D01,0.8103448275862069,-94
c1b_presidio_redaction,P0012_D01,0.29552889858233367,11
c1_direct_redaction,P0012_D02,0.2761394101876675,-48
c2_consistent_pseudonym,P0012_D02,0.26315789473684215,-34
c3_per_doc_pseudonym,P0012_D02,0.2727272727272727,-24
c4_doc_local_anon,P0012_D02,0.2761394101876675,-48
c5_linkguard,P0012_D02,0.32258064516129037,-50
c6_aggressive_redaction,P0012_D02,0.7379310344827585,-69
c1b_presidio_redaction,P0012_D02,0.3207547169811321,1
c1_direct_redaction,P0012_D03,0.276536312849162,-48
c2_consistent_pseudonym,P0012_D03,0.26575342465753427,-34
c3_per_doc_pseudonym,P0012_D03,0.27567567567567564,-24
c4_doc_local_anon,P0012_D03,0.276536312849162,-48
c5_linkguard,P0012_D03,0.37206085753803597,-41
c6_aggressive_redaction,P0012_D03,0.4458874458874459,-71
c1b_presidio_redaction,P0012_D03,0.3935483870967742,11
c1_direct_redaction,P0012_D04,0.24113475177304966,-48
c2_consistent_pseudonym,P0012_D04,0.22325581395348837,-34
c3_per_doc_pseudonym,P0012_D04,0.232183908045977,-24
c4_doc_local_anon,P0012_D04,0.24113475177304966,-48
c5_linkguard,P0012_D04,0.7126030624263839,-45
c6_aggressive_redaction,P0012_D04,0.7509529860228716,-107
c1b_presidio_redaction,P0012_D04,0.2759776536312849,1
c1_direct_redaction,P0013_D01,0.24523809523809526,-52
c2_consistent_pseudonym,P0013_D01,0.25058548009367676,-38
c3_per_doc_pseudonym,P0013_D01,0.26388888888888884,-28
c4_doc_local_anon,P0013_D01,0.2782305005820722,-33
c5_linkguard,P0013_D01,0.42752740560292324,-71
c6_aggressive_redaction,P0013_D01,0.7480719794344473,-114
c1b_presidio_redaction,P0013_D01,0.36633663366336633,17
c1_direct_redaction,P0013_D02,0.2524752475247525,-52
c2_consistent_pseudonym,P0013_D02,0.27921279212792127,-47
c3_per_doc_pseudonym,P0013_D02,0.2879708383961118,-37
c4_doc_local_anon,P0013_D02,0.2524752475247525,-52
c5_linkguard,P0013_D02,0.6649746192893401,-72
c6_aggressive_redaction,P0013_D02,0.5240641711229946,-112
c1b_presidio_redaction,P0013_D02,0.3048498845265589,6
c1_direct_redaction,P0013_D03,0.2661498708010336,-52
c2_consistent_pseudonym,P0013_D03,0.29949238578680204,-38
c3_per_doc_pseudonym,P0013_D03,0.30827067669172936,-28
c4_doc_local_anon,P0013_D03,0.3013871374527112,-33
c5_linkguard,P0013_D03,0.3571428571428571,-70
c6_aggressive_redaction,P0013_D03,0.8067114093959732,-81
c1b_presidio_redaction,P0013_D03,0.42321219226260254,27
c1_direct_redaction,P0013_D04,0.23943661971830987,-52
c2_consistent_pseudonym,P0013_D04,0.2532088681446908,-47
c3_per_doc_pseudonym,P0013_D04,0.2687427912341407,-37
c4_doc_local_anon,P0013_D04,0.23943661971830987,-52
c5_linkguard,P0013_D04,0.5920281359906213,-51
c6_aggressive_redaction,P0013_D04,0.556135770234987,-138
c1b_presidio_redaction,P0013_D04,0.2879120879120879,6
c1_direct_redaction,P0014_D01,0.25848563968668403,-58
c2_consistent_pseudonym,P0014_D01,0.2727272727272727,-43
c3_per_doc_pseudonym,P0014_D01,0.281921618204804,-33
c4_doc_local_anon,P0014_D01,0.2941176470588235,-42
c5_linkguard,P0014_D01,0.6214099216710183,-58
c6_aggressive_redaction,P0014_D01,0.5916083916083916,-109
c1b_presidio_redaction,P0014_D01,0.299647473560517,27
c1_direct_redaction,P0014_D02,0.1705426356589147,-58
c2_consistent_pseudonym,P0014_D02,0.5173299101412067,-53
c3_per_doc_pseudonym,P0014_D02,0.523447401774398,-43
c4_doc_local_anon,P0014_D02,0.1705426356589147,-58
c5_linkguard,P0014_D02,0.6631578947368422,-72
c6_aggressive_redaction,P0014_D02,0.8044692737430168,-116
c1b_presidio_redaction,P0014_D02,0.3558139534883721,28
c1_direct_redaction,P0014_D03,0.2945945945945946,-58
c2_consistent_pseudonym,P0014_D03,0.3006622516556291,-43
c3_per_doc_pseudonym,P0014_D03,0.30980392156862746,-33
c4_doc_local_anon,P0014_D03,0.3412698412698413,-42
c5_linkguard,P0014_D03,0.4223433242506812,-64
c6_aggressive_redaction,P0014_D03,0.6085106382978723,-93
c1b_presidio_redaction,P0014_D03,0.3481481481481481,12
c1_direct_redaction,P0014_D04,0.270935960591133,-58
c2_consistent_pseudonym,P0014_D04,0.620563035495716,-53
c3_per_doc_pseudonym,P0014_D04,0.6251511487303507,-43
c4_doc_local_anon,P0014_D04,0.30940594059405946,-62
c5_linkguard,P0014_D04,0.5792079207920793,-62
c6_aggressive_redaction,P0014_D04,0.7647058823529411,-139
c1b_presidio_redaction,P0014_D04,0.31751412429378534,15
c1_direct_redaction,P0015_D01,0.24285714285714288,-58
c2_consistent_pseudonym,P0015_D01,0.23185011709601877,-44
c3_per_doc_pseudonym,P0015_D01,0.23842592592592593,-34
c4_doc_local_anon,P0015_D01,0.24285714285714288,-58
c5_linkguard,P0015_D01,0.29146919431279616,-54
c6_aggressive_redaction,P0015_D01,0.844059405940594,-90
c1b_presidio_redaction,P0015_D01,0.29966329966329963,-7
c1_direct_redaction,P0015_D02,0.2757731958762887,-58
c2_consistent_pseudonym,P0015_D02,0.26582278481012656,-44
c3_per_doc_pseudonym,P0015_D02,0.275,-34
c4_doc_local_anon,P0015_D02,0.2757731958762887,-58
c5_linkguard,P0015_D02,0.39018087855297157,-60
c6_aggressive_redaction,P0015_D02,0.7288590604026846,-89
c1b_presidio_redaction,P0015_D02,0.24788391777509067,-7
c1_direct_redaction,P0015_D03,0.2877094972067039,-58
c2_consistent_pseudonym,P0015_D03,0.28219178082191776,-44
c3_per_doc_pseudonym,P0015_D03,0.2918918918918919,-34
c4_doc_local_anon,P0015_D03,0.2877094972067039,-58
c5_linkguard,P0015_D03,0.31950207468879666,-51
c6_aggressive_redaction,P0015_D03,0.5294117647058824,-77
c1b_presidio_redaction,P0015_D03,0.34550195567144715,-7
c1_direct_redaction,P0015_D04,0.2590799031476998,-58
c2_consistent_pseudonym,P0015_D04,0.25,-44
c3_per_doc_pseudonym,P0015_D04,0.28,-34
c4_doc_local_anon,P0015_D04,0.2590799031476998,-58
c5_linkguard,P0015_D04,0.6590084643288996,-57
c6_aggressive_redaction,P0015_D04,0.7490396927016645,-103
c1b_presidio_redaction,P0015_D04,0.3021664766248575,-7
c1_direct_redaction,P0016_D01,0.21156069364161845,-49
c2_consistent_pseudonym,P0016_D01,0.2290249433106576,-32
c3_per_doc_pseudonym,P0016_D01,0.2645739910313901,-22
c4_doc_local_anon,P0016_D01,0.17023675310033826,-27
c5_linkguard,P0016_D01,0.5248484848484849,-89
c6_aggressive_redaction,P0016_D01,0.6860759493670886,-124
c1b_presidio_redaction,P0016_D01,0.31243243243243246,11
c1_direct_redaction,P0016_D02,0.15006305170239598,-49
c2_consistent_pseudonym,P0016_D02,0.281921618204804,-51
c3_per_doc_pseudonym,P0016_D02,0.29088639200998756,-41
c4_doc_local_anon,P0016_D02,0.15006305170239598,-49
c5_linkguard,P0016_D02,0.5473145780051151,-60
c6_aggressive_redaction,P0016_D02,0.49120433017591336,-103
c1b_presidio_redaction,P0016_D02,0.2949471210340776,9
