persona_id,risk_tier,rank,top1,top3,score_true,top_candidate,condition
P0012,T1,3,0,1,0.012735862968012247,P0001,c3_per_doc_pseudonym
P0013,T2,8,0,0,0.0115732976918088,P0076,c3_per_doc_pseudonym
P0014,T3,1,1,1,0.17824200505125304,P0014,c3_per_doc_pseudonym
P0016,T2,9,0,0,0.004196452527034221,P0003,c3_per_doc_pseudonym
P0017,T3,1,1,1,0.15698206561235648,P0017,c3_per_doc_pseudonym
P0018,T1,2,0,1,0.010233622572754501,P0001,c3_per_doc_pseudonym
P0019,T2,1,1,1,0.027254501353945967,P0019,c3_per_doc_pseudonym
P0021,T1,1,1,1,0.015347541918798186,P0021,c3_per_doc_pseudonym
P0022,T2,1,1,1,0.02722621008710547,P0022,c3_per_doc_pseudonym
P0023,T3,1,1,1,0.16167476181994472,P0023,c3_per_doc_pseudonym
P0024,T1,1,1,1,0.027137542123195094,P0024,c3_per_doc_pseudonym
P0026,T3,1,1,1,0.1277183697325908,P0026,c3_per_doc_pseudonym
P0027,T1,1,1,1,0.02105644664373467,P0027,c3_per_doc_pseudonym
P0028,T2,6,0,0,0.013071567499991995,P0063,c3_per_doc_pseudonym
P0029,T3,1,1,1,0.16011681907322003,P0029,c3_per_doc_pseudonym
P0031,T2,3,0,1,0.01600142633038773,P0094,c3_per_doc_pseudonym
P0032,T3,1,1,1,0.1747514496810622,P0032,c3_per_doc_pseudonym
P0033,T1,1,1,1,0.015359714700003727,P0033,c3_per_doc_pseudonym
P0034,T2,2,0,1,0.013606809060421426,P0069,c3_per_doc_pseudonym
P0036,T1,2,0,1,0.015407543337830048,P0095,c3_per_doc_pseudonym
P0037,T2,2,0,1,0.018511625881505938,P0019,c3_per_doc_pseudonym
P0038,T3,1,1,1,0.15234138016504398,P0038,c3_per_doc_pseudonym
P0039,T1,6,0,0,0.011897985957049597,P0101,c3_per_doc_pseudonym
P0041,T3,1,1,1,0.13968300014270882,P0041,c3_per_doc_pseudonym
P0042,T1,3,0,1,0.0165035174327777,P0054,c3_per_doc_pseudonym
P0043,T2,1,1,1,0.02328495761661195,P0043,c3_per_doc_pseudonym
P0044,T3,1,1,1,0.1635953001812456,P0044,c3_per_doc_pseudonym
P0046,T2,6,0,0,0.014093678305611756,P0114,c3_per_doc_pseudonym
P0047,T3,1,1,1,0.18525537317120372,P0047,c3_per_doc_pseudonym
P0048,T1,1,1,1,0.021221882182224275,P0048,c3_per_doc_pseudonym
P0049,T2,3,0,1,0.01658497087245997,P0050,c3_per_doc_pseudonym
P0051,T1,7,0,0,0.007972497477834965,P0067,c3_per_doc_pseudonym
P0052,T2,3,0,1,0.008217058888355925,P0036,c3_per_doc_pseudonym
P0053,T3,1,1,1,0.17163781329430697,P0053,c3_per_doc_pseudonym
P0054,T1,1,1,1,0.020013564626602344,P0054,c3_per_doc_pseudonym
P0056,T3,1,1,1,0.14187040833288905,P0056,c3_per_doc_pseudonym
P0057,T1,1,1,1,0.016399304035078537,P0057,c3_per_doc_pseudonym
P0058,T2,3,0,1,0.01552153704733099,P0095,c3_per_doc_pseudonym
P0059,T3,1,1,1,0.1313244568149103,P0059,c3_per_doc_pseudonym
P0061,T2,3,0,1,0.017331133809715814,P0063,c3_per_doc_pseudonym
P0062,T3,1,1,1,0.1833711221186653,P0062,c3_per_doc_pseudonym
P0063,T1,4,0,0,0.012631230872748986,P0101,c3_per_doc_pseudonym
P0064,T2,7,0,0,0.011353991561596404,P0097,c3_per_doc_pseudonym
P0066,T1,3,0,1,0.015308660454040173,P0092,c3_per_doc_pseudonym
P0067,T2,1,1,1,0.018440980086503533,P0067,c3_per_doc_pseudonym
P0068,T3,1,1,1,0.13623716935459895,P0068,c3_per_doc_pseudonym
P0069,T1,1,1,1,0.013123292954672667,P0069,c3_per_doc_pseudonym
P0071,T3,1,1,1,0.19826743437079913,P0071,c3_per_doc_pseudonym
P0072,T1,5,0,0,0.0073071083981976525,P0097,c3_per_doc_pseudonym
P0073,T2,1,1,1,0.026241587982352783,P0073,c3_per_doc_pseudonym
P0074,T3,1,1,1,0.1674134759634232,P0074,c3_per_doc_pseudonym
P0076,T2,3,0,1,0.016213981494417853,P0050,c3_per_doc_pseudonym
P0077,T3,1,1,1,0.15180366168540393,P0077,c3_per_doc_pseudonym
P0078,T1,1,1,1,0.030086823165058816,P0078,c3_per_doc_pseudonym
P0079,T2,7,0,0,0.004913544261715781,P0020,c3_per_doc_pseudonym
P0081,T1,2,0,1,0.014704765946787976,P0113,c3_per_doc_pseudonym
P0082,T2,2,0,1,0.010006977662273282,P0008,c3_per_doc_pseudonym
P0083,T3,1,1,1,0.16574157710678689,P0083,c3_per_doc_pseudonym
P0084,T1,3,0,1,0.015947999324232746,P0023,c3_per_doc_pseudonym
P0086,T3,1,1,1,0.17647579134980948,P0086,c3_per_doc_pseudonym
P0087,T1,5,0,0,0.01154949782110895,P0021,c3_per_doc_pseudonym
P0088,T2,1,1,1,0.02048577096457915,P0088,c3_per_doc_pseudonym
P0089,T3,1,1,1,0.14649696069852552,P0089,c3_per_doc_pseudonym
P0091,T2,2,0,1,0.015217508174823601,P0114,c3_per_doc_pseudonym
P0092,T3,1,1,1,0.17007024035549537,P0092,c3_per_doc_pseudonym
P0093,T1,4,0,0,0.012497897364798104,P0062,c3_per_doc_pseudonym
P0094,T2,1,1,1,0.025289145757852564,P0094,c3_per_doc_pseudonym
P0096,T1,5,0,0,0.01037192599396222,P0073,c3_per_doc_pseudonym
P0097,T2,4,0,0,0.013153043565461875,P0114,c3_per_doc_pseudonym
P0098,T3,1,1,1,0.14605272255226934,P0098,c3_per_doc_pseudonym
P0099,T1,4,0,0,0.008450160135537737,P0078,c3_per_doc_pseudonym
P0101,T3,1,1,1,0.18595497233139374,P0101,c3_per_doc_pseudonym
P0102,T1,1,1,1,0.017339591004204832,P0102,c3_per_doc_pseudonym
P0103,T2,2,0,1,0.01616451556588163,P0001,c3_per_doc_pseudonym
P0104,T3,1,1,1,0.17470450560256298,P0104,c3_per_doc_pseudonym
P0106,T2,2,0,1,0.01476662498755267,P0067,c3_per_doc_pseudonym
P0107,T3,1,1,1,0.16725598317704515,P0107,c3_per_doc_pseudonym
P0108,T1,4,0,0,0.008939359599842807,P0060,c3_per_doc_pseudonym
P0109,T2,8,0,0,0.006735396467528347,P0067,c3_per_doc_pseudonym
P0111,T1,1,1,1,0.024638696010344262,P0111,c3_per_doc_pseudonym
P0112,T2,2,0,1,0.015505424958588969,P0015,c3_per_doc_pseudonym
P0113,T3,1,1,1,0.1457463512430363,P0113,c3_per_doc_pseudonym
P0114,T1,3,0,1,0.010449349628702797,P0024,c3_per_doc_pseudonym
P0116,T3,1,1,1,0.19217733424688752,P0116,c3_per_doc_pseudonym
P0117,T1,7,0,0,0.004833938174312863,P0103,c3_per_doc_pseudonym
P0118,T2,3,0,1,0.015659251064183494,P0058,c3_per_doc_pseudonym
P0119,T3,1,1,1,0.1595631314702798,P0119,c3_per_doc_pseudonym
P0001,T2,1,1,1,0.05227438848795942,P0001,c4_doc_local_anon
P0002,T3,1,1,1,0.21810996613269415,P0002,c4_doc_local_anon
P0003,T1,4,0,0,0.008239414550608691,P0119,c4_doc_local_anon
P0004,T2,1,1,1,0.04794813176450282,P0004,c4_doc_local_anon
P0006,T1,1,1,1,0.021902268966098672,P0006,c4_doc_local_anon
P0007,T2,2,0,1,0.027737844723343827,P0001,c4_doc_local_anon
P0008,T3,1,1,1,0.18377733725013848,P0008,c4_doc_local_anon
P0009,T1,2,0,1,0.014965684085153029,P0008,c4_doc_local_anon
P0011,T3,1,1,1,0.1779698096372881,P0011,c4_doc_local_anon
P0012,T1,3,0,1,0.012390288969841175,P0001,c4_doc_local_anon
P0013,T2,1,1,1,0.034999631869055636,P0013,c4_doc_local_anon
P0014,T3,1,1,1,0.17795130389805605,P0014,c4_doc_local_anon
P0016,T2,2,0,1,0.030386029749376407,P0034,c4_doc_local_anon
P0017,T3,1,1,1,0.1637469060910644,P0017,c4_doc_local_anon
P0018,T1,2,0,1,0.009959598173050295,P0001,c4_doc_local_anon
P0019,T2,1,1,1,0.04701619770385928,P0019,c4_doc_local_anon
P0021,T1,1,1,1,0.01493594247027127,P0021,c4_doc_local_anon
P0022,T2,1,1,1,0.04731611952661307,P0022,c4_doc_local_anon
P0023,T3,1,1,1,0.2006402942573827,P0023,c4_doc_local_anon
P0024,T1,1,1,1,0.026407957715379793,P0024,c4_doc_local_anon
P0026,T3,1,1,1,0.13432565853351097,P0026,c4_doc_local_anon
P0027,T1,1,1,1,0.0204876706302988,P0027,c4_doc_local_anon
P0028,T2,2,0,1,0.028636136417753387,P0092,c4_doc_local_anon
P0029,T3,1,1,1,0.163684692554323,P0029,c4_doc_local_anon
P0031,T2,1,1,1,0.03629124527099963,P0031,c4_doc_local_anon
P0032,T3,1,1,1,0.17620525233663703,P0032,c4_doc_local_anon
P0033,T1,1,1,1,0.014947961673052223,P0033,c4_doc_local_anon
P0034,T2,1,1,1,0.033370631025203185,P0034,c4_doc_local_anon
P0036,T1,2,0,1,0.01499160377821196,P0095,c4_doc_local_anon
P0037,T2,1,1,1,0.05151453933670286,P0037,c4_doc_local_anon
P0038,T3,1,1,1,0.16449144902252807,P0038,c4_doc_local_anon
P0039,T1,6,0,0,0.011577718418306356,P0101,c4_doc_local_anon
P0041,T3,1,1,1,0.1571403278720289,P0041,c4_doc_local_anon
P0042,T1,3,0,1,0.016065610528282443,P0054,c4_doc_local_anon
P0043,T2,1,1,1,0.054783719185928406,P0043,c4_doc_local_anon
P0044,T3,1,1,1,0.17177292932644098,P0044,c4_doc_local_anon
P0046,T2,1,1,1,0.03280458433557637,P0046,c4_doc_local_anon
P0047,T3,1,1,1,0.1842646282142496,P0047,c4_doc_local_anon
P0048,T1,1,1,1,0.02065356040853047,P0048,c4_doc_local_anon
P0049,T2,1,1,1,0.0389100652666497,P0049,c4_doc_local_anon
P0051,T1,7,0,0,0.007757700816653616,P0067,c4_doc_local_anon
P0052,T2,2,0,1,0.02762301866840055,P0036,c4_doc_local_anon
P0053,T3,1,1,1,0.17439015905189892,P0053,c4_doc_local_anon
P0054,T1,1,1,1,0.01948314892247934,P0054,c4_doc_local_anon
P0056,T3,1,1,1,0.15411497815182482,P0056,c4_doc_local_anon
P0057,T1,1,1,1,0.01595971250744689,P0057,c4_doc_local_anon
P0058,T2,1,1,1,0.03957284305300184,P0058,c4_doc_local_anon
P0059,T3,1,1,1,0.1495218871927586,P0059,c4_doc_local_anon
P0061,T2,1,1,1,0.066077484990024,P0061,c4_doc_local_anon
P0062,T3,1,1,1,0.18569935116007302,P0062,c4_doc_local_anon
P0063,T1,4,0,0,0.012292657773125867,P0101,c4_doc_local_anon
P0064,T2,1,1,1,0.048407357902484446,P0064,c4_doc_local_anon
P0066,T1,3,0,1,0.014899144770905691,P0092,c4_doc_local_anon
P0067,T2,1,1,1,0.0604995735156641,P0067,c4_doc_local_anon
P0068,T3,1,1,1,0.1602365949883191,P0068,c4_doc_local_anon
P0069,T1,1,1,1,0.012770322753557058,P0069,c4_doc_local_anon
P0071,T3,1,1,1,0.1961883771340205,P0071,c4_doc_local_anon
P0072,T1,5,0,0,0.007111613320649184,P0097,c4_doc_local_anon
P0073,T2,1,1,1,0.0419040109080241,P0073,c4_doc_local_anon
P0074,T3,1,1,1,0.17494672934440542,P0074,c4_doc_local_anon
P0076,T2,1,1,1,0.04526955730238175,P0076,c4_doc_local_anon
P0077,T3,1,1,1,0.15836513113384793,P0077,c4_doc_local_anon
P0078,T1,1,1,1,0.029281350785968566,P0078,c4_doc_local_anon
P0079,T2,1,1,1,0.030275763526027476,P0079,c4_doc_local_anon
P0081,T1,2,0,1,0.014305444391363577,P0113,c4_doc_local_anon
P0082,T2,2,0,1,0.037812389208672276,P0008,c4_doc_local_anon
P0083,T3,1,1,1,0.17674004973220753,P0083,c4_doc_local_anon
P0084,T1,3,0,1,0.015526324533632008,P0023,c4_doc_local_anon
P0086,T3,1,1,1,0.1837952066414539,P0086,c4_doc_local_anon
P0087,T1,5,0,0,0.011243167188286439,P0021,c4_doc_local_anon
P0088,T2,1,1,1,0.05490924816590269,P0088,c4_doc_local_anon
P0089,T3,1,1,1,0.14699695986452121,P0089,c4_doc_local_anon
P0091,T2,1,1,1,0.032465507574337485,P0091,c4_doc_local_anon
P0092,T3,1,1,1,0.17382503037761862,P0092,c4_doc_local_anon
P0093,T1,4,0,0,0.012167473659589922,P0062,c4_doc_local_anon
P0094,T2,1,1,1,0.05809350159626538,P0094,c4_doc_local_anon
P0096,T1,5,0,0,0.010093811380934747,P0073,c4_doc_local_anon
P0097,T2,1,1,1,0.0351805352502545,P0097,c4_doc_local_anon
P0098,T3,1,1,1,0.16008936470901275,P0098,c4_doc_local_anon
P0099,T1,4,0,0,0.008223152147512226,P0078,c4_doc_local_anon
P0101,T3,1,1,1,0.19478444128850111,P0101,c4_doc_local_anon
P0102,T1,1,1,1,0.016875330146601766,P0102,c4_doc_local_anon
P0103,T2,1,1,1,0.03894970176750887,P0103,c4_doc_local_anon
P0104,T3,1,1,1,0.18398324945335098,P0104,c4_doc_local_anon
P0106,T2,1,1,1,0.036537272910959616,P0106,c4_doc_local_anon
P0107,T3,1,1,1,0.16626491357161716,P0107,c4_doc_local_anon
P0108,T1,4,0,0,0.00869991262137648,P0060,c4_doc_local_anon
P0109,T2,2,0,1,0.02580678737324473,P0017,c4_doc_local_anon
P0111,T1,1,1,1,0.02398215830794305,P0111,c4_doc_local_anon
P0112,T2,1,1,1,0.044184375984599324,P0112,c4_doc_local_anon
P0113,T3,1,1,1,0.17488161174053715,P0113,c4_doc_local_anon
P0114,T1,3,0,1,0.010172220860700153,P0024,c4_doc_local_anon
P0116,T3,1,1,1,0.19484706405799826,P0116,c4_doc_local_anon
P0117,T1,7,0,0,0.004703747374090963,P0103,c4_doc_local_anon
P0118,T2,1,1,1,0.03995347394184054,P0118,c4_doc_local_anon
P0119,T3,1,1,1,0.18794486432423377,P0119,c4_doc_local_anon
P0001,T2,1,1,1,0.020445779059623703,P0001,c5_linkguard
P0002,T3,4,0,0,0.009589395799807538,P0101,c5_linkguard
P0003,T1,5,0,0,0.004030351356708722,P0072,c5_linkguard
P0004,T2,6,0,0,0.007158040001909385,P0054,c5_linkguard
P0006,T1,3,0,1,0.009570963699119858,P0107,c5_linkguard
P0007,T2,5,0,0,0.006517204595079037,P0001,c5_linkguard
P0008,T3,1,1,1,0.01712545003014577,P0008,c5_linkguard
P0009,T1,8,0,0,0.0027379832077584136,P0008,c5_linkguard
P0011,T3,8,0,0,0.006456480496624849,P0001,c5_linkguard
P0012,T1,6,0,0,0.004865064503588093,P0001,c5_linkguard
P0013,T2,5,0,0,0.008300508698188054,P0107,c5_linkguard
P0014,T3,10,0,0,0.0009727673596265906,P0062,c5_linkguard
P0016,T2,8,0,0,0.0014803193858144595,P0113,c5_linkguard
P0017,T3,9,0,0,0.004323874217511193,P0116,c5_linkguard
P0018,T1,5,0,0,0.0036135279926963852,P0001,c5_linkguard
P0019,T2,2,0,1,0.014215614214509153,P0050,c5_linkguard
P0021,T1,4,0,0,0.0075375941606405285,P0095,c5_linkguard
P0022,T2,4,0,0,0.011887388655179647,P0092,c5_linkguard
P0023,T3,3,0,1,0.012044009069085523,P0104,c5_linkguard
P0024,T1,6,0,0,0.004126585313425383,P0035,c5_linkguard
P0026,T3,7,0,0,0.008291265769029459,P0116,c5_linkguard
P0027,T1,5,0,0,0.004552942985607137,P0075,c5_linkguard
P0028,T2,7,0,0,0.0049635143325347676,P0092,c5_linkguard
P0029,T3,6,0,0,0.00723500644995333,P0069,c5_linkguard
P0031,T2,4,0,0,0.010767577847749302,P0001,c5_linkguard
P0032,T3,7,0,0,0.005375999128096203,P0104,c5_linkguard
P0033,T1,2,0,1,0.00917522577264437,P0045,c5_linkguard
P0034,T2,5,0,0,0.005907686698169076,P0069,c5_linkguard
P0036,T1,5,0,0,0.011678126499038162,P0095,c5_linkguard
P0037,T2,4,0,0,0.012449838334810228,P0019,c5_linkguard
P0038,T3,3,0,1,0.011788666844485582,P0048,c5_linkguard
P0039,T1,7,0,0,0.003439971170110509,P0101,c5_linkguard
P0041,T3,7,0,0,0.0061753831282439185,P0088,c5_linkguard
P0042,T1,6,0,0,0.00665170297526434,P0054,c5_linkguard
P0043,T2,3,0,1,0.012601220884343631,P0067,c5_linkguard
P0044,T3,4,0,0,0.008195540162677713,P0045,c5_linkguard
P0046,T2,9,0,0,0.0041881697954703635,P0106,c5_linkguard
P0047,T3,4,0,0,0.010758817639982423,P0019,c5_linkguard
P0048,T1,6,0,0,0.0037851128894134086,P0112,c5_linkguard
P0049,T2,5,0,0,0.006583884870857049,P0050,c5_linkguard
P0051,T1,8,0,0,0.005105294123613838,P0067,c5_linkguard
P0052,T2,6,0,0,0.0034739907266174703,P0036,c5_linkguard
P0053,T3,7,0,0,0.008247491673930376,P0035,c5_linkguard
P0054,T1,2,0,1,0.008477310304118734,P0042,c5_linkguard
P0056,T3,8,0,0,0.0033539996190534026,P0119,c5_linkguard
P0057,T1,2,0,1,0.011535535467930812,P0031,c5_linkguard
P0058,T2,7,0,0,0.005526903513090057,P0095,c5_linkguard
P0059,T3,10,0,0,0.005497908132663508,P0064,c5_linkguard
P0061,T2,7,0,0,0.004842261676053172,P0063,c5_linkguard
P0062,T3,4,0,0,0.009195613581844325,P0027,c5_linkguard
P0063,T1,4,0,0,0.005216094204189213,P0101,c5_linkguard
P0064,T2,7,0,0,0.007344377904633088,P0031,c5_linkguard
P0066,T1,6,0,0,0.00282605560530579,P0092,c5_linkguard
P0067,T2,1,1,1,0.014778170304058483,P0067,c5_linkguard
P0068,T3,7,0,0,0.003461114863304723,P0102,c5_linkguard
P0069,T1,2,0,1,0.007525240541334509,P0042,c5_linkguard
P0071,T3,3,0,1,0.01052845934328247,P0075,c5_linkguard
P0072,T1,4,0,0,0.0060179009253745735,P0064,c5_linkguard
P0073,T2,2,0,1,0.018235611372835997,P0116,c5_linkguard
P0074,T3,7,0,0,0.005391161328586513,P0085,c5_linkguard
P0076,T2,4,0,0,0.009636005370652255,P0050,c5_linkguard
P0077,T3,6,0,0,0.00941615253218973,P0075,c5_linkguard
P0078,T1,4,0,0,0.003469113265923993,P0000,c5_linkguard
P0079,T2,6,0,0,0.004142012590600994,P0020,c5_linkguard
P0081,T1,8,0,0,0.0034994061702594607,P0001,c5_linkguard
P0082,T2,6,0,0,0.004766556403615887,P0008,c5_linkguard
P0083,T3,7,0,0,0.005126219999640896,P0054,c5_linkguard
P0084,T1,7,0,0,0.00410845651780371,P0026,c5_linkguard
P0086,T3,8,0,0,0.003542403675496269,P0116,c5_linkguard
P0087,T1,7,0,0,0.0011707430541083555,P0081,c5_linkguard
P0088,T2,7,0,0,0.006525641886900713,P0054,c5_linkguard
P0089,T3,9,0,0,0.0010544555985116295,P0102,c5_linkguard
P0091,T2,6,0,0,0.005112939478719401,P0113,c5_linkguard
P0092,T3,2,0,1,0.013678484971966833,P0008,c5_linkguard
P0093,T1,5,0,0,0.0067142281374522736,P0062,c5_linkguard
P0094,T2,5,0,0,0.012014786648797762,P0001,c5_linkguard
P0096,T1,9,0,0,0.0026966057126751202,P0073,c5_linkguard
P0097,T2,5,0,0,0.010427367491158523,P0064,c5_linkguard
P0098,T3,3,0,1,0.013503920543560081,P0048,c5_linkguard
P0099,T1,8,0,0,0.004177209238960464,P0078,c5_linkguard
P0101,T3,4,0,0,0.01367393442736652,P0019,c5_linkguard
P0102,T1,1,1,1,0.009332022358831769,P0102,c5_linkguard
P0103,T2,2,0,1,0.010423250829448035,P0001,c5_linkguard
P0104,T3,2,0,1,0.012670798207042339,P0023,c5_linkguard
P0106,T2,2,0,1,0.009157476983223885,P0067,c5_linkguard
P0107,T3,5,0,0,0.009590519271727351,P0116,c5_linkguard
P0108,T1,6,0,0,0.0032374942284162035,P0060,c5_linkguard
P0109,T2,7,0,0,0.002246261087998097,P0067,c5_linkguard
P0111,T1,9,0,0,0.0,P0007,c5_linkguard
P0112,T2,5,0,0,0.011523137405782615,P0012,c5_linkguard
P0113,T3,6,0,0,0.008435632397224488,P0054,c5_linkguard
P0114,T1,6,0,0,0.005213773061991693,P0024,c5_linkguard
P0116,T3,2,0,1,0.020632892566814866,P0008,c5_linkguard
P0117,T1,7,0,0,0.0026027709975969615,P0103,c5_linkguard
P0118,T2,6,0,0,0.007867245722482975,P0058,c5_linkguard
P0119,T3,3,0,1,0.00874281866284496,P0113,c5_linkguard
P0001,T2,2,0,1,0.009335358805844175,P0011,c6_aggressive_redaction
P0002,T3,5,0,0,0.006665299822686897,P0101,c6_aggressive_redaction
P0003,T1,5,0,0,0.004235600357207849,P0072,c6_aggressive_redaction
P0004,T2,4,0,0,0.005941306741848906,P0054,c6_aggressive_redaction
P0006,T1,1,1,1,0.00932099734057321,P0006,c6_aggressive_redaction
P0007,T2,10,0,0,0.0,P0001,c6_aggressive_redaction
P0008,T3,2,0,1,0.007723624091431588,P0116,c6_aggressive_redaction
P0009,T1,10,0,0,0.0,P0008,c6_aggressive_redaction
P0011,T3,5,0,0,0.005256019664960419,P0114,c6_aggressive_redaction
P0012,T1,5,0,0,0.00509944093322257,P0001,c6_aggressive_redaction
P0013,T2,9,0,0,0.0,P0036,c6_aggressive_redaction
P0014,T3,10,0,0,0.0,P0057,c6_aggressive_redaction
P0016,T2,7,0,0,0.0015890606504104137,P0034,c6_aggressive_redaction
P0017,T3,7,0,0,0.003163594066275411,P0116,c6_aggressive_redaction
P0018,T1,2,0,1,0.0021039870994281583,P0001,c6_aggressive_redaction
P0019,T2,2,0,1,0.006263780612281229,P0101,c6_aggressive_redaction
P0021,T1,9,0,0,0.0,P0045,c6_aggressive_redaction
P0022,T2,3,0,1,0.0072563000461104525,P0092,c6_aggressive_redaction
P0023,T3,4,0,0,0.006487584576188807,P0083,c6_aggressive_redaction
P0024,T1,3,0,1,0.006277765156097805,P0026,c6_aggressive_redaction
P0026,T3,5,0,0,0.007904725781703918,P0116,c6_aggressive_redaction
P0027,T1,3,0,1,0.0011875582099561193,P0075,c6_aggressive_redaction
P0028,T2,4,0,0,0.008723383530266835,P0092,c6_aggressive_redaction
P0029,T3,5,0,0,0.005249631251148238,P0072,c6_aggressive_redaction
P0031,T2,3,0,1,0.0035672109992915613,P0001,c6_aggressive_redaction
P0032,T3,7,0,0,0.0028956143818311035,P0050,c6_aggressive_redaction
P0033,T1,3,0,1,0.009653417212174215,P0072,c6_aggressive_redaction
P0034,T2,2,0,1,0.006292118321321591,P0069,c6_aggressive_redaction
P0036,T1,2,0,1,0.014335230118983112,P0116,c6_aggressive_redaction
P0037,T2,6,0,0,0.0032168279483062393,P0019,c6_aggressive_redaction
P0038,T3,8,0,0,0.004019121084353864,P0048,c6_aggressive_redaction
P0039,T1,5,0,0,0.0036169443779177973,P0001,c6_aggressive_redaction
P0041,T3,9,0,0,0.0,P0101,c6_aggressive_redaction
P0042,T1,3,0,1,0.004929166177659262,P0112,c6_aggressive_redaction
P0043,T2,6,0,0,0.00370268625101639,P0058,c6_aggressive_redaction
P0044,T3,4,0,0,0.0045885888596562665,P0036,c6_aggressive_redaction
P0046,T2,9,0,0,0.001104173912596267,P0114,c6_aggressive_redaction
P0047,T3,10,0,0,0.0,P0083,c6_aggressive_redaction
P0048,T1,4,0,0,0.003983157491936703,P0026,c6_aggressive_redaction
P0049,T2,6,0,0,0.0011997942522629392,P0050,c6_aggressive_redaction
P0051,T1,7,0,0,0.0020377147827273408,P0024,c6_aggressive_redaction
P0052,T2,5,0,0,0.0037423707368834515,P0036,c6_aggressive_redaction
P0053,T3,8,0,0,0.004935219201917071,P0086,c6_aggressive_redaction
P0054,T1,3,0,1,0.0060989172095387255,P0006,c6_aggressive_redaction
P0056,T3,9,0,0,0.0,P0072,c6_aggressive_redaction
P0057,T1,4,0,0,0.0062936603966992485,P0072,c6_aggressive_redaction
P0058,T2,3,0,1,0.005902784894183704,P0115,c6_aggressive_redaction
P0059,T3,10,0,0,0.0019574055220484042,P0114,c6_aggressive_redaction
P0061,T2,2,0,1,0.005182059085050127,P0063,c6_aggressive_redaction
P0062,T3,2,0,1,0.006422650457950962,P0029,c6_aggressive_redaction
P0063,T1,7,0,0,0.00099420455415507,P0028,c6_aggressive_redaction
P0064,T2,8,0,0,0.0025064304437931633,P0114,c6_aggressive_redaction
P0066,T1,6,0,0,0.0,P0092,c6_aggressive_redaction
P0067,T2,3,0,1,0.006760053421373236,P0036,c6_aggressive_redaction
P0068,T3,9,0,0,0.0,P0102,c6_aggressive_redaction
P0069,T1,2,0,1,0.003285010637506862,P0042,c6_aggressive_redaction
P0071,T3,5,0,0,0.005252920071983407,P0036,c6_aggressive_redaction
P0072,T1,1,1,1,0.009160587768909068,P0072,c6_aggressive_redaction
P0073,T2,5,0,0,0.007502060145781243,P0107,c6_aggressive_redaction
P0074,T3,8,0,0,0.00438352015456416,P0072,c6_aggressive_redaction
P0076,T2,6,0,0,0.0027230714747806316,P0114,c6_aggressive_redaction
P0077,T3,10,0,0,0.0011416225385678153,P0075,c6_aggressive_redaction
P0078,T1,2,0,1,0.00364426258588498,P0023,c6_aggressive_redaction
P0079,T2,6,0,0,0.002371783376299934,P0114,c6_aggressive_redaction
P0081,T1,4,0,0,0.001208371293755121,P0001,c6_aggressive_redaction
P0082,T2,5,0,0,0.0,P0008,c6_aggressive_redaction
P0083,T3,3,0,1,0.010567479789491692,P0006,c6_aggressive_redaction
P0084,T1,7,0,0,0.001417950270774092,P0026,c6_aggressive_redaction
P0086,T3,3,0,1,0.007139491649235946,P0116,c6_aggressive_redaction
P0087,T1,4,0,0,0.0012276392689305772,P0067,c6_aggressive_redaction
P0088,T2,7,0,0,0.0025040988208117937,P0054,c6_aggressive_redaction
P0089,T3,8,0,0,0.0011578719729884066,P0024,c6_aggressive_redaction
P0091,T2,4,0,0,0.005488297936628715,P0114,c6_aggressive_redaction
P0092,T3,2,0,1,0.008755653226516983,P0028,c6_aggressive_redaction
P0093,T1,4,0,0,0.007071689282754285,P0104,c6_aggressive_redaction
P0094,T2,4,0,0,0.004422172435051245,P0095,c6_aggressive_redaction
P0096,T1,8,0,0,0.0,P0026,c6_aggressive_redaction
P0097,T2,4,0,0,0.006302939792793996,P0093,c6_aggressive_redaction
P0098,T3,5,0,0,0.004279813966821028,P0048,c6_aggressive_redaction
P0099,T1,9,0,0,0.0,P0072,c6_aggressive_redaction
P0101,T3,6,0,0,0.0068819495688403065,P0002,c6_aggressive_redaction
P0102,T1,1,1,1,0.00978431767507634,P0102,c6_aggressive_redaction
P0103,T2,7,0,0,0.002427350055447241,P0086,c6_aggressive_redaction
P0104,T3,6,0,0,0.005205787474178937,P0115,c6_aggressive_redaction
P0106,T2,3,0,1,0.0036711089261779583,P0067,c6_aggressive_redaction
P0107,T3,4,0,0,0.007888569874200753,P0086,c6_aggressive_redaction
P0108,T1,7,0,0,0.0,P0086,c6_aggressive_redaction
P0109,T2,2,0,1,0.0023984332849474954,P0067,c6_aggressive_redaction
P0111,T1,8,0,0,0.0,P0070,c6_aggressive_redaction
P0112,T2,4,0,0,0.006754936400176735,P0095,c6_aggressive_redaction
P0113,T3,6,0,0,0.002543927031596148,P0028,c6_aggressive_redaction
P0114,T1,2,0,1,0.007135241101890562,P0024,c6_aggressive_redaction
P0116,T3,1,1,1,0.011576728724215446,P0116,c6_aggressive_redaction
P0117,T1,7,0,0,0.0,P0034,c6_aggressive_redaction
P0118,T2,6,0,0,0.006777197526833389,P0058,c6_aggressive_redaction
P0119,T3,5,0,0,0.003125670170293659,P0028,c6_aggressive_redaction
