ablation,aux_top1,aux_top3,aux_mrr
remove_location,0.6770833333333334,0.8333333333333334,0.7829613095238095
remove_occupation,0.5833333333333334,0.8229166666666666,0.7249503968253967
remove_family,0.7604166666666666,0.8854166666666666,0.838219246031746
remove_medical,0.7604166666666666,0.8854166666666666,0.838219246031746
remove_rare_event,0.7708333333333334,0.8854166666666666,0.8434275793650793
remove_schedule,0.7604166666666666,0.8854166666666666,0.838219246031746
